Industry,type,ISIN,Air Quality,Climate Exposure,Ecological Impact,Energy Management,Environmental Supply Chain Management,GHG Emissions Management,Sustainable Finance,Sustainable Product,Waste Management,Water Management,Access & Affordability,Community Rights & Relations,Customer Welfare,Data Security & Customer Privacy,Ethics & Compliance,Labor & Employment Practices,Marketing & Labeling,Occupational Health & Safety Management,Operational Risk Management,Product Quality Management,Social Supply Chain Management,Board Composition,Executive Compensation,Shareholder Rights,Audit,ENVIRONMENTAL SCORE,SOCIAL SCORE,GOVERNANCE SCORE,GLOBAL SCORE
Semiconductors,Environmental,CNE100004ZD8,0.0,0.0,0.0,1.4448038577,0.0,0.0,0.0,0.0,0.55095625398,1.0722498177,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.227203971752,0.0,0.0,3.0455878123080002
Semiconductors,Social,CNE100004ZD8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.324,0.0,3.0455878123080002
Semiconductors,Governance,CNE100004ZD8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7213342857199998,0.38562469488,1.70085262296,1.17346786496,0.0,0.0,1.4943838405560002,3.0455878123080002
Semiconductors,Environmental,US00108J1097,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.030903148648
Semiconductors,Social,US00108J1097,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.324,0.0,2.030903148648
Semiconductors,Governance,US00108J1097,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.42556066504,1.30031055456,0.6528835488,1.31092239376,0.0,0.0,1.7069031486480002,2.030903148648
Semiconductors,Environmental,US0079031078,0.0,0.0,0.0,2.4468154908,0.0,0.76712380407,0.0,0.48,1.0673211956,2.5643792150999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9302558822280003,0.0,0.0,6.960440986621999
Semiconductors,Social,US0079031078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,1.51040302286,0.9838320160000001,0.0,3.0852218627999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7638370704979998,0.0,6.960440986621999
Semiconductors,Governance,US0079031078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.63583126072,1.90248584736,1.6990840531199998,1.3170922851200002,0.0,0.0,2.2663480338959996,6.960440986621999
Semiconductors,Environmental,TW0003438008,0.0,0.0,0.0,0.0,0.0,0.04451147883,0.0,0.0,0.0,1.6747169495999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.687691371372,0.0,0.0,3.1799273263080003
Semiconductors,Social,TW0003438008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.20852381592000002,0.0,0.0,1.08,0.0,0.78,0.0,0.0,0.0,0.0,0.0,0.0,0.7105571447760001,0.0,3.1799273263080003
Semiconductors,Governance,TW0003438008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.01243850704,0.94741344456,1.77066364296,1.20841377264,0.0,0.0,1.78167881016,3.1799273263080003
Semiconductors,Environmental,CNE100003MM9,0.0,0.0,0.0,1.3701783657,0.0,0.04451147883,0.0,0.48,0.84140842918,1.4457581519999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6727425702840002,0.0,0.0,4.23869320816
Semiconductors,Social,CNE100003MM9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,1.9,0.8578784942400001,0.0,1.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2413635482719998,0.0,4.23869320816
Semiconductors,Governance,CNE100003MM9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.90251775756,0.845443554,1.70085262296,0.96647636416,0.0,0.0,1.3245870896040002,4.23869320816
Semiconductors,Environmental,TW0003437000,0.0,0.0,0.0,0.8446761846,0.0,0.20357680564,0.0,0.0,0.79361702442,1.2891632079,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.252413289024,0.0,0.0,3.319272906952
Semiconductors,Social,TW0003437000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20852381592000002,0.0,0.0,1.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.386557144776,0.0,3.319272906952
Semiconductors,Governance,TW0003437000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.68242242824,1.23563289648,1.77066364296,0.91228927616,0.0,0.0,1.680302473152,3.319272906952
Semiconductors,Environmental,TW0008261009,0.0,0.0,0.0,1.434469986,0.0,0.35154426814,0.0,0.24,0.87839827064,1.9277519703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.932865798032,0.0,0.0,4.364570858736
Semiconductors,Social,TW0008261009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20852381592000002,0.0,0.0,3.5999999999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.142557144776,0.0,4.364570858736
Semiconductors,Governance,TW0008261009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8185239316799999,0.95405536656,1.77066364296,0.7539167785600001,0.0,0.0,1.289147915928,4.364570858736
Semiconductors,Environmental,JP3122400009,0.0,0.0,0.0,2.5619104386,0.0,1.24993782043,0.0,0.24,1.06917285915,2.7978323937,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1675414047520003,0.0,0.0,6.656172578836001
Semiconductors,Social,JP3122400009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,1.9,0.75350669856,0.0,1.08,0.0,0.78,0.0,0.0,0.0,0.0,0.0,0.0,1.444052009568,0.0,6.656172578836001
Semiconductors,Governance,JP3122400009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8360459709199999,1.9728668976,2.0137438202399998,0.9926071929600001,0.0,0.0,2.044579164516,6.656172578836001
Semiconductors,Environmental,DE000A0WMPJ6,0.0,0.0,0.0,2.0386492251,0.0,1.11861696245,0.0,0.24,0.9055869674500001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7211412619999997,0.0,0.0,5.066584537518
Semiconductors,Social,DE000A0WMPJ6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,1.51040302286,0.6009737014400001,0.0,1.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.04741301729,0.0,5.066584537518
Semiconductors,Governance,DE000A0WMPJ6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1704922486799996,1.90841915136,1.06991077416,1.51127868656,0.0,0.0,2.2980302582279997,5.066584537518
Semiconductors,Environmental,KYG022421088,0.0,0.0,0.0,2.0883512018999997,0.0,0.38666934007000003,0.0,0.0,0.87839827064,2.9926769255999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.538438295284,0.0,0.0,4.93571360292
Semiconductors,Social,KYG022421088,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9,0.32962280272,0.0,1.08,0.0,0.78,0.0,0.0,0.0,0.0,0.0,0.0,1.226886840816,0.0,4.93571360292
Semiconductors,Governance,KYG022421088,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.20567149172,0.6705244444799999,1.05367767336,0.97142127984,0.0,0.0,1.1703884668199998,4.93571360292
Semiconductors,Environmental,TW0003041000,0.0,0.0,0.0,0.0,0.0,0.04451147883,0.0,0.0,0.0,0.8999999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37780459153199997,0.0,0.0,2.567396967024
Semiconductors,Social,TW0003041000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20852381592000002,0.0,0.0,1.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.386557144776,0.0,2.567396967024
Semiconductors,Governance,TW0003041000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8169091607599999,1.0979981231999998,1.77066364296,1.3245465088000001,0.0,0.0,1.8030352307159998,2.567396967024
Semiconductors,Environmental,CNE100001ZN3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5127821664799999
Semiconductors,Social,CNE100001ZN3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5127821664799999
Semiconductors,Governance,CNE100001ZN3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8858459664799998,0.4577771472,1.70085262296,0.99813148496,0.0,0.0,1.5127821664799999,1.5127821664799999
Semiconductors,Environmental,US01749D1054,0.0,0.0,0.0,0.9362325668999999,0.0,0.34626960758,0.0,0.24,0.0,1.6363354683,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.263535057112,0.0,0.0,3.479426530892
Semiconductors,Social,US01749D1054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.5700000000000001,0.0,0.0,1.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5850000000000001,0.0,3.479426530892
Semiconductors,Governance,US01749D1054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9578536226,1.45644184104,0.45526903152,1.56674041744,0.0,0.0,1.63089147378,3.479426530892
Semiconductors,Environmental,BMG6331P1041,0.0,0.0,0.0,0.0,0.0,0.04451147883,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017804591532,0.0,0.0,2.718845943492
Semiconductors,Social,BMG6331P1041,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20852381592000002,0.0,0.0,1.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.386557144776,0.0,2.718845943492
Semiconductors,Governance,BMG6331P1041,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.19837387096,1.99873283376,1.9210228730399999,1.59681777952,0.0,0.0,2.314484207184,2.718845943492
Semiconductors,Environmental,GB00BNDRMJ14,0.0,0.0,0.0,1.8245914935,0.0,0.24041213391,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.826001450964,0.0,0.0,3.555381075024
Semiconductors,Social,GB00BNDRMJ14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.20852381592000002,0.81691337584,0.0,1.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.721631157528,0.0,3.555381075024
Semiconductors,Governance,GB00BNDRMJ14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4616938401999997,1.1754686736,1.85965450296,1.19567787168,0.0,0.0,2.007748466532,3.555381075024
Semiconductors,Environmental,KYG037AX1015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.630549062824
Semiconductors,Social,KYG037AX1015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.5700000000000001,0.71313583376,0.0,1.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.798940750128,0.0,2.630549062824
Semiconductors,Governance,KYG037AX1015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.24386310592,1.40204200752,0.9453932762399999,1.51406265264,0.0,0.0,1.8316083126959999,2.630549062824
Semiconductors,Environmental,US0316521006,0.0,0.0,0.0,1.3023572445,0.0,0.43560071945000006,0.0,0.24,0.41992141961,1.5364887714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5737472619839998,0.0,0.0,5.574181135276
Semiconductors,Social,US0316521006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,1.51040302286,0.0,0.0,3.5999999999999996,0.0,1.6954360485400002,0.0,0.0,0.0,0.0,0.0,0.0,2.13175172142,0.0,5.574181135276
Semiconductors,Governance,US0316521006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9325294496,1.8519128037600001,1.22357677464,1.22092147824,0.0,0.0,1.8686821518719998,5.574181135276
Semiconductors,Environmental,CNE100003LZ3,0.0,0.0,0.0,1.9574040413999998,0.0,0.04451147883,0.0,0.0,0.0,1.5170233728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.407575557212,0.0,0.0,3.288891196296
Semiconductors,Social,CNE100003LZ3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20852381592000002,0.0,0.0,1.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.386557144776,0.0,3.288891196296
Semiconductors,Governance,CNE100003LZ3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.65788085924,0.44258877743999997,1.70085262296,1.18120605472,0.0,0.0,1.494758494308,3.288891196296
Semiconductors,Environmental,TW0002493004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8999999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36,0.0,0.0,2.126039062548
Semiconductors,Social,TW0002493004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.324,0.0,2.126039062548
Semiconductors,Governance,TW0002493004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.36369926468,0.9884473799999999,1.77066364296,0.6839865875200001,0.0,0.0,1.442039062548,2.126039062548
Semiconductors,Environmental,AT0000A18XM4,0.0,0.0,0.0,1.736394453,0.0,1.14524736404,0.0,0.24,0.54785376547,1.7291805267,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1594704436840004,0.0,0.0,6.336464082713999
Semiconductors,Social,AT0000A18XM4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,1.51040302286,0.25278829568,0.0,3.5999999999999996,0.0,0.78,0.0,0.0,0.0,0.0,0.0,0.0,1.9329573955619996,0.0,6.336464082713999
Semiconductors,Governance,AT0000A18XM4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3562158201999996,2.0209380340800003,1.59948566448,1.5034812928,0.0,0.0,2.2440362434679995,6.336464082713999
Semiconductors,Environmental,US0323325045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.904994079604
Semiconductors,Social,US0323325045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5700000000000001,0.92611686704,0.0,1.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.772835060112,0.0,2.904994079604
Semiconductors,Governance,US0323325045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.03955276492,2.01121994016,1.49962486272,1.55679916384,0.0,0.0,2.132159019492,2.904994079604
Semiconductors,Environmental,US0326541051,0.0,0.0,0.0,2.0594833374,0.0,0.76508610724,0.0,0.24,0.70174194816,2.1215233326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.35513389016,0.0,0.0,5.3166599923
Semiconductors,Social,US0326541051,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.5700000000000001,0.49626449584,0.0,1.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7338793487520001,0.0,5.3166599923
Semiconductors,Governance,US0326541051,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.56565385828,2.0363303376,1.6869739152,1.13653106688,0.0,0.0,2.227646753388,5.3166599923
Semiconductors,Environmental,TW0006291008,0.0,0.0,0.0,0.0,0.0,0.04451147883,0.0,0.0,0.0,0.8999999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37780459153199997,0.0,0.0,3.203975923572
Semiconductors,Social,TW0006291008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20852381592000002,0.0,0.0,3.5999999999999996,0.0,0.78,0.0,0.0,0.0,0.0,0.0,0.0,1.3765571447759999,0.0,3.203975923572
Semiconductors,Governance,TW0006291008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.02990972528,0.9858217619999999,1.77066364296,1.04565216064,0.0,0.0,1.449614187264,3.203975923572
Semiconductors,Environmental,TW0006533003,0.0,0.0,0.0,0.0,0.0,0.04451147883,0.0,0.0,0.0,0.8999999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37780459153199997,0.0,0.0,2.2491662087399997
Semiconductors,Social,TW0006533003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.324,0.0,2.2491662087399997
Semiconductors,Governance,TW0006533003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.29133069056,1.10957508096,1.77066364296,0.9863026428800001,0.0,0.0,1.5473616172079998,2.2491662087399997
Semiconductors,Environmental,TW0006138001,0.0,0.0,0.0,1.73168478,0.0,0.04451147883,0.0,0.0,0.0,1.9167243002999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.477168223652,0.0,0.0,4.33605599682
Semiconductors,Social,TW0006138001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20852381592000002,0.0,0.0,3.5999999999999996,0.0,0.78,0.0,0.0,0.0,0.0,0.0,0.0,1.3765571447759999,0.0,4.33605599682
Semiconductors,Governance,TW0006138001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.42831080432,0.95298145296,1.77066364296,0.7891461944,0.0,0.0,1.482330628392,4.33605599682
Semiconductors,Environmental,JP3105280006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7825630608199998
Semiconductors,Social,JP3105280006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.78,0.0,0.0,0.0,0.0,0.0,0.0,0.324,0.0,1.7825630608199998
Semiconductors,Governance,JP3105280006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.17482540148,0.0,2.08735908504,1.5996923828800003,0.0,0.0,1.4585630608199998,1.7825630608199998
Semiconductors,Environmental,TW0006531007,0.0,0.0,0.0,1.5714782238,0.0,0.36964624645,0.0,0.0,0.0,0.8999999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1364497881,0.0,0.0,3.139787910172
Semiconductors,Social,TW0006531007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20852381592000002,0.0,0.0,1.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.386557144776,0.0,3.139787910172
Semiconductors,Governance,TW0006531007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6457504083199999,1.00618892664,1.77066364296,0.9666669464000001,0.0,0.0,1.6167809772959998,3.139787910172
Semiconductors,Environmental,TW0008271008,0.0,0.0,0.0,2.4274097441999998,0.0,0.34062530762,0.0,0.24,1.03246961598,2.4313010217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5887222758000004,0.0,0.0,4.90647946466
Semiconductors,Social,TW0008271008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.5700000000000001,0.25278829568,0.0,1.08,0.0,0.78,0.0,0.0,0.0,0.0,0.0,0.0,0.8948364887040002,0.0,4.90647946466
Semiconductors,Governance,TW0008271008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0853228761199998,1.13316570288,1.77066364296,0.7539167785600001,0.0,0.0,1.4229207001559998,4.90647946466
Semiconductors,Environmental,TW0006449002,0.0,0.0,0.0,0.0,0.0,0.04451147883,0.0,0.0,0.0,1.0133320569,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.423137414292,0.0,0.0,2.4902666238239997
Semiconductors,Social,TW0006449002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.08,0.0,0.78,0.0,0.0,0.0,0.0,0.0,0.0,0.558,0.0,2.4902666238239997
Semiconductors,Governance,TW0006449002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0436148262799998,1.2871493911199998,1.77066364296,0.92900283808,0.0,0.0,1.5091292095319997,2.4902666238239997
Semiconductors,Environmental,US0382221051,0.0,0.0,0.0,2.2297881603,0.0,0.8755671882100001,0.0,0.24,1.04816705708,2.6168712615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.804157466836,0.0,0.0,6.816744968376
Semiconductors,Social,US0382221051,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.5700000000000001,0.41627597808,0.0,2.6612501907599997,0.0,0.78,0.0,0.0,0.0,0.0,0.0,0.0,1.4182578506519998,0.0,6.816744968376
Semiconductors,Governance,US0382221051,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1653863524799997,2.0748999024,1.9436096191199996,1.46386962896,0.0,0.0,2.5943296508879996,6.816744968376
